RepaymentID,LoanID,Month,ActualRepayment,LoanAmount,ScheduledRepayment,LoanBalanceStart,LoanBalanceEnd,InterestPayment,is_type1_default
3913.0,377,4,4752.93,103000.0,4752.93,81593.56,77520.58,679.95,False
4214.0,377,5,4752.93,103000.0,4752.93,77520.58,73413.65,646.0,False
5248.0,377,6,4752.93,103000.0,4752.93,73413.65,69272.5,611.78,False
6206.0,377,7,4752.93,103000.0,4752.93,69272.5,65096.84,577.27,False
7864.0,377,8,4752.93,103000.0,4752.93,65096.84,60886.39,542.47,False
8234.0,377,9,4752.93,103000.0,4752.93,60886.39,56640.84,507.39,False
9783.0,377,10,4752.93,103000.0,4752.93,56640.84,52359.92,472.01,False
10684.0,377,11,4752.93,103000.0,4752.93,52359.92,48043.32,436.33,False
11536.0,377,12,4752.93,103000.0,4752.93,48043.32,43690.75,400.36,False
614.0,378,1,692.17,15000.0,692.17,15000.0,14432.83,125.0,False
1363.0,378,2,692.17,15000.0,692.17,14432.83,13860.93,120.27,False
2431.0,378,3,692.17,15000.0,692.17,13860.93,13284.27,115.51,False
3797.0,378,4,692.17,15000.0,692.17,13284.27,12702.8,110.7,False
4678.0,378,5,692.17,15000.0,692.17,12702.8,12116.49,105.86,False
5590.0,378,6,692.17,15000.0,692.17,12116.49,11525.29,100.97,False
6102.0,378,7,692.17,15000.0,692.17,11525.29,10929.17,96.04,False
7145.0,378,8,692.17,15000.0,692.17,10929.17,10328.07,91.08,False
8727.0,378,9,692.17,15000.0,692.17,10328.07,9721.97,86.07,False
9200.0,378,10,692.17,15000.0,692.17,9721.97,9110.82,81.02,False
10268.0,378,11,692.17,15000.0,692.17,9110.82,8494.57,75.92,False
11709.0,378,12,692.17,15000.0,692.17,8494.57,7873.19,70.79,False
474.0,379,1,9228.98,100000.0,4614.49,100000.0,91604.35,833.33,False
1347.0,379,2,4614.49,100000.0,4614.49,91604.35,87753.23,763.37,False
2914.0,379,3,4614.49,100000.0,4614.49,87753.23,83870.02,731.28,False
3895.0,379,4,4614.49,100000.0,4614.49,83870.02,79954.45,698.92,False
4428.0,379,5,4614.49,100000.0,4614.49,79954.45,76006.24,666.29,False
5159.0,379,6,9228.98,100000.0,4614.49,76006.24,67410.65,633.39,False
6327.0,379,7,4614.49,100000.0,4614.49,67410.65,63357.91,561.76,False
7913.0,379,8,4614.49,100000.0,4614.49,63357.91,59271.41,527.98,False
8213.0,379,9,4614.49,100000.0,4614.49,59271.41,55150.85,493.93,False
9269.0,379,10,4614.49,100000.0,4614.49,55150.85,50995.95,459.59,False
10209.0,379,11,4614.49,100000.0,4614.49,50995.95,46806.42,424.97,False
11023.0,379,12,4614.49,100000.0,4614.49,46806.42,42581.99,390.05,False
237.0,380,1,1938.09,42000.0,1938.09,42000.0,40411.91,350.0,False
1138.0,380,2,1938.09,42000.0,1938.09,40411.91,38810.59,336.77,False
2470.0,380,3,1938.09,42000.0,1938.09,38810.59,37195.92,323.42,False
3491.0,380,4,3876.18,42000.0,1938.09,37195.92,33629.7,309.97,False
4429.0,380,5,1938.09,42000.0,1938.09,33629.7,31971.86,280.25,False
5503.0,380,6,1938.09,42000.0,1938.09,31971.86,30300.2,266.43,False
6381.0,380,7,1938.09,42000.0,1938.09,30300.2,28614.61,252.5,False
7310.0,380,8,1938.09,42000.0,1938.09,28614.61,26914.98,238.46,False
8976.0,380,9,1938.09,42000.0,1938.09,26914.98,25201.18,224.29,False
9127.0,380,10,1938.09,42000.0,1938.09,25201.18,23473.1,210.01,False
10461.0,380,11,1938.09,42000.0,1938.09,23473.1,21730.62,195.61,False
11857.0,380,12,3876.18,42000.0,1938.09,21730.62,18035.53,181.09,False
967.0,381,1,1153.62,25000.0,1153.62,25000.0,24054.71,208.33,False
1155.0,381,2,1153.62,25000.0,1153.62,24054.71,23101.55,200.46,False
2210.0,381,3,1153.62,25000.0,1153.62,23101.55,22140.44,192.51,False
3133.0,381,4,1153.62,25000.0,1153.62,22140.44,21171.33,184.5,False
4009.0,381,5,1153.62,25000.0,1153.62,21171.33,20194.13,176.43,False
5025.0,381,6,1153.62,25000.0,1153.62,20194.13,19208.8,168.28,False
6324.0,381,7,1153.62,25000.0,1153.62,19208.8,18215.25,160.07,False
7834.0,381,8,2307.24,25000.0,1153.62,18215.25,16059.81,151.79,False
8930.0,381,9,1153.62,25000.0,1153.62,16059.81,15040.02,133.83,False
9016.0,381,10,2307.24,25000.0,1153.62,15040.02,12858.11,125.33,False
10943.0,381,11,2307.24,25000.0,1153.62,12858.11,10658.02,107.15,False
11939.0,381,12,1153.62,25000.0,1153.62,10658.02,9593.22,88.82,False
726.0,382,1,4014.61,87000.0,4014.61,87000.0,83710.39,725.0,False
1831.0,382,2,4014.61,87000.0,4014.61,83710.39,80393.37,697.59,False
2603.0,382,3,4014.61,87000.0,4014.61,80393.37,77048.7,669.94,False
3209.0,382,4,4014.61,87000.0,4014.61,77048.7,73676.16,642.07,False
4560.0,382,5,4014.61,87000.0,4014.61,73676.16,70275.52,613.97,False
5223.0,382,6,4014.61,87000.0,4014.61,70275.52,66846.54,585.63,False
6893.0,382,7,4014.61,87000.0,4014.61,66846.54,63388.99,557.05,False
7844.0,382,8,4014.61,87000.0,4014.61,63388.99,59902.62,528.24,False
8561.0,382,9,4014.61,87000.0,4014.61,59902.62,56387.2,499.19,False
9910.0,382,10,4014.61,87000.0,4014.61,56387.2,52842.48,469.89,False
10099.0,382,11,4014.61,87000.0,4014.61,52842.48,49268.22,440.35,False
11299.0,382,12,4014.61,87000.0,4014.61,49268.22,45664.18,410.57,False
476.0,383,1,3691.59,80000.0,3691.59,80000.0,76975.08,666.67,False
1865.0,383,2,3691.59,80000.0,3691.59,76975.08,73924.95,641.46,False
2097.0,383,3,3691.59,80000.0,3691.59,73924.95,70849.4,616.04,False
3734.0,383,4,3691.59,80000.0,3691.59,70849.4,67748.22,590.41,False
4885.0,383,5,3691.59,80000.0,3691.59,67748.22,64621.2,564.57,False
5145.0,383,6,3691.59,80000.0,3691.59,64621.2,61468.12,538.51,False
6669.0,383,7,7383.18,80000.0,3691.59,61468.12,54597.17,512.23,False
7314.0,383,8,3691.59,80000.0,3691.59,54597.17,51360.56,454.98,False
8600.0,383,9,3691.59,80000.0,3691.59,51360.56,48096.97,428.0,False
9620.0,383,10,3691.59,80000.0,3691.59,48096.97,44806.19,400.81,False
10453.0,383,11,3691.59,80000.0,3691.59,44806.19,41487.99,373.38,False
11717.0,383,12,3691.59,80000.0,3691.59,41487.99,38142.13,345.73,False
638.0,384,1,4937.51,107000.0,4937.51,107000.0,102954.16,891.67,False
1153.0,384,2,4937.51,107000.0,4937.51,102954.16,98874.6,857.95,False
2681.0,384,3,4937.51,107000.0,4937.51,98874.6,94761.04,823.95,False
3207.0,384,4,4937.51,107000.0,4937.51,94761.04,90613.21,789.68,False
4381.0,384,5,4937.51,107000.0,4937.51,90613.21,86430.81,755.11,False
5457.0,384,6,4937.51,107000.0,4937.51,86430.81,82213.56,720.26,False
6240.0,384,7,4937.51,107000.0,4937.51,82213.56,77961.16,685.11,False
7983.0,384,8,4937.51,107000.0,4937.51,77961.16,73673.32,649.68,False
8135.0,384,9,4937.51,107000.0,4937.51,73673.32,69349.76,613.94,False
9701.0,384,10,4937.51,107000.0,4937.51,69349.76,64990.16,577.91,False
10680.0,384,11,4937.51,107000.0,4937.51,64990.16,60594.24,541.58,False
11889.0,384,12,4937.51,107000.0,4937.51,60594.24,56161.68,504.95,False
583.0,385,1,4199.19,91000.0,4199.19,91000.0,87559.14,758.33,False
1819.0,385,2,4199.19,91000.0,4199.19,87559.14,84089.61,729.66,False
2526.0,385,3,4199.19,91000.0,4199.19,84089.61,80591.17,700.75,False
3195.0,385,4,4199.19,91000.0,4199.19,80591.17,77063.57,671.59,False
4742.0,385,5,4199.19,91000.0,4199.19,77063.57,73506.58,642.2,False
5801.0,385,6,4199.19,91000.0,4199.19,73506.58,69919.94,612.55,False
6056.0,385,7,4199.19,91000.0,4199.19,69919.94,66303.42,582.67,False
7234.0,385,8,4199.19,91000.0,4199.19,66303.42,62656.76,552.53,False
8441.0,385,9,4199.19,91000.0,4199.19,62656.76,58979.71,522.14,False
9711.0,385,10,4199.19,91000.0,4199.19,58979.71,55272.02,491.5,False
10343.0,385,11,4199.19,91000.0,4199.19,55272.02,51533.43,460.6,False
11745.0,385,12,4199.19,91000.0,4199.19,51533.43,47763.68,429.45,False
776.0,386,1,4568.35,99000.0,4568.35,99000.0,95256.65,825.0,False
1916.0,386,2,4568.35,99000.0,4568.35,95256.65,91482.11,793.81,False
2967.0,386,3,4568.35,99000.0,4568.35,91482.11,87676.11,762.35,False
3616.0,386,4,4568.35,99000.0,4568.35,87676.11,83838.39,730.63,False
4297.0,386,5,4568.35,99000.0,4568.35,83838.39,79968.69,698.65,False
5665.0,386,6,4568.35,99000.0,4568.35,79968.69,76066.75,666.41,False
6632.0,386,7,9136.7,99000.0,4568.35,76066.75,67563.94,633.89,False
7591.0,386,8,4568.35,99000.0,4568.35,67563.94,63558.62,563.03,False
8461.0,386,9,4568.35,99000.0,4568.35,63558.62,59519.93,529.66,False
9060.0,386,10,4568.35,99000.0,4568.35,59519.93,55447.58,496.0,False
10504.0,386,11,4568.35,99000.0,4568.35,55447.58,51341.29,462.06,False
11917.0,386,12,4568.35,99000.0,4568.35,51341.29,47200.78,427.84,False
794.0,387,1,1938.09,42000.0,1938.09,42000.0,40411.91,350.0,False
1047.0,387,2,1938.09,42000.0,1938.09,40411.91,38810.59,336.77,False
2451.0,387,3,1938.09,42000.0,1938.09,38810.59,37195.92,323.42,False
3535.0,387,4,1938.09,42000.0,1938.09,37195.92,35567.79,309.97,False
4626.0,387,5,1938.09,42000.0,1938.09,35567.79,33926.1,296.4,False
5896.0,387,6,1938.09,42000.0,1938.09,33926.1,32270.73,282.72,False
6162.0,387,7,1938.09,42000.0,1938.09,32270.73,30601.56,268.92,False
7049.0,387,8,1938.09,42000.0,1938.09,30601.56,28918.48,255.01,False
8736.0,387,9,1938.09,42000.0,1938.09,28918.48,27221.38,240.99,False
9738.0,387,10,1938.09,42000.0,1938.09,27221.38,25510.14,226.84,False
10952.0,387,11,1938.09,42000.0,1938.09,25510.14,23784.63,212.58,False
11663.0,387,12,1938.09,42000.0,1938.09,23784.63,22044.75,198.21,False
866.0,388,1,1430.49,31000.0,1430.49,31000.0,29827.84,258.33,False
1977.0,388,2,1430.49,31000.0,1430.49,29827.84,28645.92,248.57,False
2186.0,388,3,1430.49,31000.0,1430.49,28645.92,27454.14,238.72,False
3409.0,388,4,1430.49,31000.0,1430.49,27454.14,26252.44,228.78,False
4124.0,388,5,1430.49,31000.0,1430.49,26252.44,25040.72,218.77,False
5745.0,388,6,1430.49,31000.0,1430.49,25040.72,23818.9,208.67,False
6257.0,388,7,1430.49,31000.0,1430.49,23818.9,22586.9,198.49,False
7831.0,388,8,1430.49,31000.0,1430.49,22586.9,21344.64,188.22,False
8766.0,388,9,1430.49,31000.0,1430.49,21344.64,20092.02,177.87,False
9638.0,388,10,1430.49,31000.0,1430.49,20092.02,18828.96,167.43,False
10041.0,388,11,1430.49,31000.0,1430.49,18828.96,17555.38,156.91,False
11026.0,388,12,1430.49,31000.0,1430.49,17555.38,16271.19,146.29,False
288.0,389,1,4291.48,93000.0,4291.48,93000.0,89483.52,775.0,False
1520.0,389,2,4291.48,93000.0,4291.48,89483.52,85937.74,745.7,False
2230.0,389,3,4291.48,93000.0,4291.48,85937.74,82362.4,716.15,False
3815.0,389,4,4291.48,93000.0,4291.48,82362.4,78757.28,686.35,False
4380.0,389,5,4291.48,93000.0,4291.48,78757.28,75122.11,656.31,False
5234.0,389,6,4291.48,93000.0,4291.48,75122.11,71456.65,626.02,False
6017.0,389,7,4291.48,93000.0,4291.48,71456.65,67760.64,595.47,False
7654.0,389,8,4291.48,93000.0,4291.48,67760.64,64033.83,564.67,False
8064.0,389,9,8582.96,93000.0,4291.48,64033.83,55984.48,533.62,False
9474.0,389,10,4291.48,93000.0,4291.48,55984.48,52159.54,466.54,False
10105.0,389,11,4291.48,93000.0,4291.48,52159.54,48302.72,434.66,False
11586.0,389,12,4291.48,93000.0,4291.48,48302.72,44413.77,402.52,False
292.0,390,1,4568.35,99000.0,4568.35,99000.0,95256.65,825.0,False
1845.0,390,2,4568.35,99000.0,4568.35,95256.65,91482.11,793.81,False
2213.0,390,3,4568.35,99000.0,4568.35,91482.11,87676.11,762.35,False
3568.0,390,4,4568.35,99000.0,4568.35,87676.11,83838.39,730.63,False
4132.0,390,5,4568.35,99000.0,4568.35,83838.39,79968.69,698.65,False
5827.0,390,6,4568.35,99000.0,4568.35,79968.69,76066.75,666.41,False
6651.0,390,7,4568.35,99000.0,4568.35,76066.75,72132.29,633.89,False
7778.0,390,8,4568.35,99000.0,4568.35,72132.29,68165.04,601.1,False
8196.0,390,9,4568.35,99000.0,4568.35,68165.04,64164.73,568.04,False
9991.0,390,10,4568.35,99000.0,4568.35,64164.73,60131.09,534.71,False
10030.0,390,11,4568.35,99000.0,4568.35,60131.09,56063.83,501.09,False
11636.0,390,12,4568.35,99000.0,4568.35,56063.83,51962.68,467.2,False
424.0,391,1,10982.5,119000.0,5491.25,119000.0,109009.17,991.67,False
1119.0,391,2,5491.25,119000.0,5491.25,109009.17,104426.33,908.41,False
2385.0,391,3,5491.25,119000.0,5491.25,104426.33,99805.3,870.22,False
3684.0,391,4,5491.25,119000.0,5491.25,99805.3,95145.76,831.71,False
4947.0,391,5,5491.25,119000.0,5491.25,95145.76,90447.39,792.88,False
5202.0,391,6,5491.25,119000.0,5491.25,90447.39,85709.87,753.73,False
6253.0,391,7,5491.25,119000.0,5491.25,85709.87,80932.86,714.25,False
7218.0,391,8,5491.25,119000.0,5491.25,80932.86,76116.06,674.44,False
8866.0,391,9,5491.25,119000.0,5491.25,76116.06,71259.11,634.3,False
9332.0,391,10,5491.25,119000.0,5491.25,71259.11,66361.68,593.83,False
10018.0,391,11,5491.25,119000.0,5491.25,66361.68,61423.45,553.01,False
11419.0,391,12,5491.25,119000.0,5491.25,61423.45,56444.06,511.86,False
300.0,392,1,2630.26,57000.0,2630.26,57000.0,54844.74,475.0,False
1186.0,392,2,2630.26,57000.0,2630.26,54844.74,52671.52,457.04,False
2746.0,392,3,2630.26,57000.0,2630.26,52671.52,50480.19,438.93,False
3818.0,392,4,2630.26,57000.0,2630.26,50480.19,48270.6,420.67,False
4382.0,392,5,2630.26,57000.0,2630.26,48270.6,46042.59,402.25,False
5678.0,392,6,2630.26,57000.0,2630.26,46042.59,43796.02,383.69,False
6726.0,392,7,2630.26,57000.0,2630.26,43796.02,41530.73,364.97,False
7976.0,392,8,2630.26,57000.0,2630.26,41530.73,39246.56,346.09,False
8138.0,392,9,2630.26,57000.0,2630.26,39246.56,36943.35,327.05,False
9809.0,392,10,2630.26,57000.0,2630.26,36943.35,34620.95,307.86,False
10583.0,392,11,2630.26,57000.0,2630.26,34620.95,32279.2,288.51,False
11395.0,392,12,5260.52,57000.0,2630.26,32279.2,27287.67,268.99,False
492.0,393,1,2399.54,52000.0,2399.54,52000.0,50033.79,433.33,False
1317.0,393,2,2399.54,52000.0,2399.54,50033.79,48051.2,416.95,False
2442.0,393,3,2399.54,52000.0,2399.54,48051.2,46052.09,400.43,False
3762.0,393,4,2399.54,52000.0,2399.54,46052.09,44036.32,383.77,False
4922.0,393,5,2399.54,52000.0,2399.54,44036.32,42003.74,366.97,False
5449.0,393,6,2399.54,52000.0,2399.54,42003.74,39954.24,350.03,False
6210.0,393,7,2399.54,52000.0,2399.54,39954.24,37887.65,332.95,False
7363.0,393,8,2399.54,52000.0,2399.54,37887.65,35803.84,315.73,False
8843.0,393,9,2399.54,52000.0,2399.54,35803.84,33702.66,298.37,False
9488.0,393,10,2399.54,52000.0,2399.54,33702.66,31583.98,280.86,False
10433.0,393,11,2399.54,52000.0,2399.54,31583.98,29447.64,263.2,False
11434.0,393,12,2399.54,52000.0,2399.54,29447.64,27293.5,245.4,False
426.0,394,1,4429.91,96000.0,4429.91,96000.0,92370.09,800.0,False
1962.0,394,2,4429.91,96000.0,4429.91,92370.09,88709.93,769.75,False
2521.0,394,3,4429.91,96000.0,4429.91,88709.93,85019.27,739.25,False
3890.0,394,4,4429.91,96000.0,4429.91,85019.27,81297.85,708.49,False
4406.0,394,5,4429.91,96000.0,4429.91,81297.85,77545.43,677.48,False
5482.0,394,6,4429.91,96000.0,4429.91,77545.43,73761.73,646.21,False
6039.0,394,7,4429.91,96000.0,4429.91,73761.73,69946.5,614.68,False
7522.0,394,8,4429.91,96000.0,4429.91,69946.5,66099.48,582.89,False
8048.0,394,9,4429.91,96000.0,4429.91,66099.48,62220.4,550.83,False
9066.0,394,10,4429.91,96000.0,4429.91,62220.4,58308.99,518.5,False
10356.0,394,11,4429.91,96000.0,4429.91,58308.99,54364.99,485.91,False
11488.0,394,12,8859.82,96000.0,4429.91,54364.99,45958.21,453.04,False
471.0,395,1,2261.1,49000.0,2261.1,49000.0,47147.23,408.33,False
1320.0,395,2,2261.1,49000.0,2261.1,47147.23,45279.03,392.89,False
2262.0,395,3,2261.1,49000.0,2261.1,45279.03,43395.25,377.33,False
3594.0,395,4,2261.1,49000.0,2261.1,43395.25,41495.78,361.63,False
4998.0,395,5,2261.1,49000.0,2261.1,41495.78,39580.48,345.8,False
5959.0,395,6,2261.1,49000.0,2261.1,39580.48,37649.21,329.84,False
6042.0,395,7,2261.1,49000.0,2261.1,37649.21,35701.86,313.74,False
7280.0,395,8,2261.1,49000.0,2261.1,35701.86,33738.27,297.52,False
8661.0,395,9,2261.1,49000.0,2261.1,33738.27,31758.33,281.15,False
9291.0,395,10,2261.1,49000.0,2261.1,31758.33,29761.88,264.65,False
10169.0,395,11,2261.1,49000.0,2261.1,29761.88,27748.79,248.02,False
11266.0,395,12,2261.1,49000.0,2261.1,27748.79,25718.93,231.24,False
313.0,396,1,5214.38,113000.0,5214.38,113000.0,108727.29,941.67,False
1628.0,396,2,5214.38,113000.0,5214.38,108727.29,104418.97,906.06,False
2846.0,396,3,5214.38,113000.0,5214.38,104418.97,100074.75,870.16,False
3834.0,396,4,10428.76,113000.0,5214.38,100074.75,90479.94,833.96,False
4628.0,396,5,5214.38,113000.0,5214.38,90479.94,86019.56,754.0,False
5864.0,396,6,5214.38,113000.0,5214.38,86019.56,81522.01,716.83,False
6561.0,396,7,5214.38,113000.0,5214.38,81522.01,76986.98,679.35,False
7590.0,396,8,5214.38,113000.0,5214.38,76986.98,72414.16,641.56,False
8728.0,396,9,5214.38,113000.0,5214.38,72414.16,67803.23,603.45,False
9062.0,396,10,5214.38,113000.0,5214.38,67803.23,63153.88,565.03,False
10239.0,396,11,5214.38,113000.0,5214.38,63153.88,58465.78,526.28,False
11478.0,396,12,5214.38,113000.0,5214.38,58465.78,53738.61,487.21,False
29.0,397,1,4845.22,105000.0,4845.22,105000.0,101029.78,875.0,False
1115.0,397,2,4845.22,105000.0,4845.22,101029.78,97026.47,841.91,False
2500.0,397,3,4845.22,105000.0,4845.22,97026.47,92989.81,808.55,False
3723.0,397,4,4845.22,105000.0,4845.22,92989.81,88919.5,774.92,False
4621.0,397,5,4845.22,105000.0,4845.22,88919.5,84815.28,741.0,False
5803.0,397,6,4845.22,105000.0,4845.22,84815.28,80676.85,706.79,False
6013.0,397,7,4845.22,105000.0,4845.22,80676.85,76503.94,672.31,False
7524.0,397,8,4845.22,105000.0,4845.22,76503.94,72296.25,637.53,False
8170.0,397,9,4845.22,105000.0,4845.22,72296.25,68053.5,602.47,False
9130.0,397,10,4845.22,105000.0,4845.22,68053.5,63775.39,567.11,False
10720.0,397,11,4845.22,105000.0,4845.22,63775.39,59461.64,531.46,False
11139.0,397,12,4845.22,105000.0,4845.22,59461.64,55111.93,495.51,False
978.0,398,1,2676.41,58000.0,2676.41,58000.0,55806.92,483.33,False
1045.0,398,2,2676.41,58000.0,2676.41,55806.92,53595.57,465.06,False
2769.0,398,3,2676.41,58000.0,2676.41,53595.57,51365.79,446.63,False
3003.0,398,4,2676.41,58000.0,2676.41,51365.79,49117.43,428.05,False
4090.0,398,5,2676.41,58000.0,2676.41,49117.43,46850.33,409.31,False
5185.0,398,6,2676.41,58000.0,2676.41,46850.33,44564.34,390.42,False
6220.0,398,7,2676.41,58000.0,2676.41,44564.34,42259.3,371.37,False
7252.0,398,8,5352.82,58000.0,2676.41,42259.3,37258.64,352.16,False
8687.0,398,9,2676.41,58000.0,2676.41,37258.64,34892.72,310.49,False
9087.0,398,10,5352.82,58000.0,2676.41,34892.72,29830.67,290.77,False
10782.0,398,11,2676.41,58000.0,2676.41,29830.67,27402.85,248.59,False
11242.0,398,12,2676.41,58000.0,2676.41,27402.85,24954.8,228.36,False
473.0,399,1,4291.48,93000.0,4291.48,93000.0,89483.52,775.0,False
1290.0,399,2,4291.48,93000.0,4291.48,89483.52,85937.74,745.7,False
2928.0,399,3,4291.48,93000.0,4291.48,85937.74,82362.4,716.15,False
3919.0,399,4,4291.48,93000.0,4291.48,82362.4,78757.28,686.35,False
4975.0,399,5,4291.48,93000.0,4291.48,78757.28,75122.11,656.31,False
5460.0,399,6,4291.48,93000.0,4291.48,75122.11,71456.65,626.02,False
6491.0,399,7,4291.48,93000.0,4291.48,71456.65,67760.64,595.47,False
7999.0,399,8,4291.48,93000.0,4291.48,67760.64,64033.83,564.67,False
8036.0,399,9,4291.48,93000.0,4291.48,64033.83,60275.96,533.62,False
9584.0,399,10,4291.48,93000.0,4291.48,60275.96,56486.78,502.3,False
10854.0,399,11,4291.48,93000.0,4291.48,56486.78,52666.03,470.72,False
11381.0,399,12,4291.48,93000.0,4291.48,52666.03,48813.43,438.88,False
16.0,400,1,4291.48,93000.0,4291.48,93000.0,89483.52,775.0,False
1874.0,400,2,4291.48,93000.0,4291.48,89483.52,85937.74,745.7,False
2324.0,400,3,4291.48,93000.0,4291.48,85937.74,82362.4,716.15,False
3045.0,400,4,4291.48,93000.0,4291.48,82362.4,78757.28,686.35,False
4491.0,400,5,4291.48,93000.0,4291.48,78757.28,75122.11,656.31,False
5330.0,400,6,4291.48,93000.0,4291.48,75122.11,71456.65,626.02,False
6618.0,400,7,4291.48,93000.0,4291.48,71456.65,67760.64,595.47,False
7256.0,400,8,4291.48,93000.0,4291.48,67760.64,64033.83,564.67,False
8894.0,400,9,4291.48,93000.0,4291.48,64033.83,60275.96,533.62,False
9021.0,400,10,4291.48,93000.0,4291.48,60275.96,56486.78,502.3,False
10909.0,400,11,4291.48,93000.0,4291.48,56486.78,52666.03,470.72,False
11349.0,400,12,4291.48,93000.0,4291.48,52666.03,48813.43,438.88,False
575.0,401,1,1061.33,23000.0,1061.33,23000.0,22130.34,191.67,False
1528.0,401,2,1061.33,23000.0,1061.33,22130.34,21253.43,184.42,False
2287.0,401,3,1061.33,23000.0,1061.33,21253.43,20369.21,177.11,False
3123.0,401,4,1061.33,23000.0,1061.33,20369.21,19477.62,169.74,False
4807.0,401,5,1061.33,23000.0,1061.33,19477.62,18578.6,162.31,False
5439.0,401,6,1061.33,23000.0,1061.33,18578.6,17672.1,154.82,False
6112.0,401,7,1061.33,23000.0,1061.33,17672.1,16758.03,147.27,False
7381.0,401,8,2122.66,23000.0,1061.33,16758.03,14775.02,139.65,False
8622.0,401,9,1061.33,23000.0,1061.33,14775.02,13836.82,123.13,False
9931.0,401,10,0.0,23000.0,1061.33,13836.82,13952.13,115.31,True
10579.0,401,11,1061.33,23000.0,1061.33,13952.13,13007.06,116.27,False
11787.0,401,12,1061.33,23000.0,1061.33,13007.06,12054.13,108.39,False
671.0,402,1,5029.8,109000.0,5029.8,109000.0,104878.53,908.33,False
1800.0,402,2,5029.8,109000.0,5029.8,104878.53,100722.72,873.99,False
2614.0,402,3,5029.8,109000.0,5029.8,100722.72,96532.28,839.36,False
3419.0,402,4,5029.8,109000.0,5029.8,96532.28,92306.91,804.44,False
4074.0,402,5,10059.6,109000.0,5029.8,92306.91,83016.54,769.22,False
5452.0,402,6,5029.8,109000.0,5029.8,83016.54,78678.54,691.8,False
6544.0,402,7,5029.8,109000.0,5029.8,78678.54,74304.4,655.65,False
7702.0,402,8,10059.6,109000.0,5029.8,74304.4,64864.0,619.2,False
8255.0,402,9,5029.8,109000.0,5029.8,64864.0,60374.73,540.53,False
9166.0,402,10,5029.8,109000.0,5029.8,60374.73,55848.06,503.12,False
10510.0,402,11,5029.8,109000.0,5029.8,55848.06,51283.66,465.4,False
11678.0,402,12,10059.6,109000.0,5029.8,51283.66,41651.42,427.36,False
58.0,403,1,3091.71,67000.0,3091.71,67000.0,64466.62,558.33,False
1999.0,403,2,3091.71,67000.0,3091.71,64466.62,61912.14,537.22,False
2205.0,403,3,3091.71,67000.0,3091.71,61912.14,59336.36,515.93,False
3253.0,403,4,3091.71,67000.0,3091.71,59336.36,56739.12,494.47,False
4574.0,403,5,3091.71,67000.0,3091.71,56739.12,54120.24,472.83,False
5895.0,403,6,3091.71,67000.0,3091.71,54120.24,51479.53,451.0,False
6318.0,403,7,3091.71,67000.0,3091.71,51479.53,48816.81,429.0,False
7734.0,403,8,3091.71,67000.0,3091.71,48816.81,46131.91,406.81,False
8929.0,403,9,3091.71,67000.0,3091.71,46131.91,43424.63,384.43,False
9095.0,403,10,3091.71,67000.0,3091.71,43424.63,40694.79,361.87,False
10594.0,403,11,3091.71,67000.0,3091.71,40694.79,37942.21,339.12,False
11165.0,403,12,3091.71,67000.0,3091.71,37942.21,35166.68,316.19,False
764.0,404,1,4660.64,101000.0,4660.64,101000.0,97181.03,841.67,False
1699.0,404,2,4660.64,101000.0,4660.64,97181.03,93330.23,809.84,False
2346.0,404,3,4660.64,101000.0,4660.64,93330.23,89447.34,777.75,False
3127.0,404,4,4660.64,101000.0,4660.64,89447.34,85532.09,745.39,False
4307.0,404,5,4660.64,101000.0,4660.64,85532.09,81584.22,712.77,False
5323.0,404,6,4660.64,101000.0,4660.64,81584.22,77603.45,679.87,False
6504.0,404,7,4660.64,101000.0,4660.64,77603.45,73589.51,646.7,False
7123.0,404,8,4660.64,101000.0,4660.64,73589.51,69542.11,613.25,False
8380.0,404,9,4660.64,101000.0,4660.64,69542.11,65460.99,579.52,False
9635.0,404,10,4660.64,101000.0,4660.64,65460.99,61345.86,545.51,False
10627.0,404,11,4660.64,101000.0,4660.64,61345.86,57196.43,511.22,False
11031.0,404,12,4660.64,101000.0,4660.64,57196.43,53012.43,476.64,False
874.0,405,1,2168.81,47000.0,2168.81,47000.0,45222.86,391.67,False
1753.0,405,2,2168.81,47000.0,2168.81,45222.86,43430.9,376.86,False
2533.0,405,3,2168.81,47000.0,2168.81,43430.9,41624.02,361.92,False
3579.0,405,4,2168.81,47000.0,2168.81,41624.02,39802.07,346.87,False
4597.0,405,5,2168.81,47000.0,2168.81,39802.07,37964.95,331.68,False
5254.0,405,6,2168.81,47000.0,2168.81,37964.95,36112.51,316.37,False
6986.0,405,7,2168.81,47000.0,2168.81,36112.51,34244.64,300.94,False
7687.0,405,8,2168.81,47000.0,2168.81,34244.64,32361.2,285.37,False
8814.0,405,9,2168.81,47000.0,2168.81,32361.2,30462.07,269.68,False
9390.0,405,10,2168.81,47000.0,2168.81,30462.07,28547.11,253.85,False
10158.0,405,11,2168.81,47000.0,2168.81,28547.11,26616.19,237.89,False
11551.0,405,12,2168.81,47000.0,2168.81,26616.19,24669.18,221.8,False
647.0,406,1,5029.8,109000.0,5029.8,109000.0,104878.53,908.33,False
1953.0,406,2,5029.8,109000.0,5029.8,104878.53,100722.72,873.99,False
2395.0,406,3,5029.8,109000.0,5029.8,100722.72,96532.28,839.36,False
3931.0,406,4,5029.8,109000.0,5029.8,96532.28,92306.91,804.44,False
